With love from Wednesday Enthusiast :p,
-------------------------------------------,
Directory: PAYDAY3/Content/WwiseAudio/Media,
,
Includes 5719 audio files.,
,
Name,Wwise Id
HM_2D_Armor_Hit_004,221681031
0Prop_FloorChanged_a01,79523361
0Prop_FloorChanged_a02,131218357
0Prop_FloorChanged_a03,668661771
0Prop_Laser_Shotdown_a01,792110224
0Prop_Laser_Shotdown_a02,210376364
0Prop_Laser_Shotdown_a03,649757128
556_refl_reg_ind_indoor_large_close_001,479107227
556_refl_reg_ind_indoor_large_close_001,950726468
556_refl_reg_ind_indoor_large_close_002,212224343
556_refl_reg_ind_indoor_large_close_002,658343157
556_refl_reg_ind_indoor_large_close_003,1019984350
556_refl_reg_ind_indoor_large_close_003,165278521
556_refl_reg_ind_indoor_large_close_004,1009911565
556_refl_reg_ind_indoor_large_close_004,86104420
556_refl_reg_ind_indoor_large_far_001,517573021
556_refl_reg_ind_indoor_large_far_002,190331572
556_refl_reg_ind_indoor_large_far_003,446522228
556_refl_reg_ind_indoor_large_far_004,500779322
556_refl_reg_ind_indoor_large_mid_001,962688842
556_refl_reg_ind_indoor_large_mid_002,555740893
556_refl_reg_ind_indoor_large_mid_003,914678814
556_refl_reg_ind_indoor_large_mid_004,830525023
556_refl_reg_ind_indoor_small_close_001,602924511
556_refl_reg_ind_indoor_small_close_001,679704270
556_refl_reg_ind_indoor_small_close_002,267956528
556_refl_reg_ind_indoor_small_close_002,580947519
556_refl_reg_ind_indoor_small_close_003,27944673
556_refl_reg_ind_indoor_small_close_003,300725139
556_refl_reg_ind_indoor_small_close_004,149219715
556_refl_reg_ind_indoor_small_close_004,95529831
556_refl_reg_ind_indoor_small_far_001,158240926
556_refl_reg_ind_indoor_small_far_002,720407245
556_refl_reg_ind_indoor_small_far_003,27122835
556_refl_reg_ind_indoor_small_far_004,676212765
556_refl_reg_ind_indoor_small_mid_001,992958390
556_refl_reg_ind_indoor_small_mid_002,639031603
556_refl_reg_ind_indoor_small_mid_003,266575992
556_refl_reg_ind_indoor_small_mid_004,902126765
556_refl_reg_out_hard_surface_large_close_001,1050462733
556_refl_reg_out_hard_surface_large_close_001,342137446
556_refl_reg_out_hard_surface_large_close_002,516997607
556_refl_reg_out_hard_surface_large_close_002,572690538
556_refl_reg_out_hard_surface_large_close_003,53491945
556_refl_reg_out_hard_surface_large_close_003,875575714
556_refl_reg_out_hard_surface_large_close_004,446484259
556_refl_reg_out_hard_surface_large_close_004,916995857
556_refl_reg_out_hard_surface_large_far_001,212356486
556_refl_reg_out_hard_surface_large_far_002,434774070
556_refl_reg_out_hard_surface_large_far_003,100486009
556_refl_reg_out_hard_surface_large_far_004,763649216
556_refl_reg_out_hard_surface_large_mid_001,474911311
556_refl_reg_out_hard_surface_large_mid_002,722080880
556_refl_reg_out_hard_surface_large_mid_003,450798442
556_refl_reg_out_hard_surface_large_mid_004,109711488
556_refl_reg_out_small_close_001,1053266373
556_refl_reg_out_small_close_001,688316487
556_refl_reg_out_small_close_002,1011411877
556_refl_reg_out_small_close_002,502381486
556_refl_reg_out_small_close_003,417892994
556_refl_reg_out_small_close_003,587185026
556_refl_reg_out_small_close_004,794600882
556_refl_reg_out_small_close_004,988708054
556_refl_reg_out_small_far_001,781101607
556_refl_reg_out_small_far_002,9910526
556_refl_reg_out_small_far_003,48457517
556_refl_reg_out_small_far_004,1069899603
556_refl_reg_out_small_mid_001,633561518
556_refl_reg_out_small_mid_002,621039116
556_refl_reg_out_small_mid_003,404154418
556_refl_reg_out_small_mid_004,905001490
556_refl_reg_out_street_large_close_001,573624526
556_refl_reg_out_street_large_close_001,889560959
556_refl_reg_out_street_large_close_002,632863949
556_refl_reg_out_street_large_close_002,83717600
556_refl_reg_out_street_large_close_003,245579274
556_refl_reg_out_street_large_close_003,425412716
556_refl_reg_out_street_large_close_004,289971518
556_refl_reg_out_street_large_close_004,528381537
556_refl_reg_out_street_large_far_001,571811232
556_refl_reg_out_street_large_far_002,237723200
556_refl_reg_out_street_large_far_003,762557830
556_refl_reg_out_street_large_far_004,431236452
556_refl_reg_out_street_large_mid_001,658618710
556_refl_reg_out_street_large_mid_002,104445340
556_refl_reg_out_street_large_mid_003,1006831297
556_refl_reg_out_street_large_mid_004,341687879
556_refl_sup_ind_close_001,230696042
556_refl_sup_ind_close_001,864653290
556_refl_sup_ind_close_002,123347412
556_refl_sup_ind_close_002,773559
556_refl_sup_ind_close_003,1064797187
556_refl_sup_ind_close_003,549656626
556_refl_sup_ind_close_004,280935755
556_refl_sup_ind_close_004,48277417
556_refl_sup_ind_mid_001,822616668
556_refl_sup_ind_mid_002,568552112
556_refl_sup_ind_mid_003,191791315
556_refl_sup_ind_mid_004,521019454
556_refl_sup_out_close_001,821879993
556_refl_sup_out_close_001,860612827
556_refl_sup_out_close_002,38311595
556_refl_sup_out_close_002,439164239
556_refl_sup_out_close_003,187063606
556_refl_sup_out_close_003,198064806
556_refl_sup_out_close_004,212568613
556_refl_sup_out_close_004,25502004
556_refl_sup_out_mid_001,836617786
556_refl_sup_out_mid_002,686339554
556_refl_sup_out_mid_003,984160661
556_refl_sup_out_mid_004,788636926
9mm_refl_reg_ind_indoor_large_close_001,54066657
9mm_refl_reg_ind_indoor_large_close_001,596034799
9mm_refl_reg_ind_indoor_large_close_002,180544843
9mm_refl_reg_ind_indoor_large_close_002,243924706
9mm_refl_reg_ind_indoor_large_close_003,570160075
9mm_refl_reg_ind_indoor_large_close_003,997938545
9mm_refl_reg_ind_indoor_large_close_004,164263833
9mm_refl_reg_ind_indoor_large_close_004,381264304
9mm_refl_reg_ind_indoor_large_far_001,105738805
9mm_refl_reg_ind_indoor_large_far_002,444538745
9mm_refl_reg_ind_indoor_large_far_003,759348982
9mm_refl_reg_ind_indoor_large_far_004,355406227
9mm_refl_reg_ind_indoor_large_mid_001,234690861
9mm_refl_reg_ind_indoor_large_mid_002,905257564
9mm_refl_reg_ind_indoor_large_mid_003,534140390
9mm_refl_reg_ind_indoor_large_mid_004,38699077
9mm_refl_reg_ind_indoor_small_close_001,515590719
9mm_refl_reg_ind_indoor_small_close_001,951722280
9mm_refl_reg_ind_indoor_small_close_002,32203866
9mm_refl_reg_ind_indoor_small_close_002,818112105
9mm_refl_reg_ind_indoor_small_close_003,322289303
9mm_refl_reg_ind_indoor_small_close_003,359322048
9mm_refl_reg_ind_indoor_small_close_004,131184699
9mm_refl_reg_ind_indoor_small_close_004,577327118
9mm_refl_reg_ind_indoor_small_far_001,364370339
9mm_refl_reg_ind_indoor_small_far_002,71521198
9mm_refl_reg_ind_indoor_small_far_003,497494405
9mm_refl_reg_ind_indoor_small_far_004,887297175
9mm_refl_reg_ind_indoor_small_mid_001,231467901
9mm_refl_reg_ind_indoor_small_mid_002,358155059
9mm_refl_reg_ind_indoor_small_mid_003,726889333
9mm_refl_reg_ind_indoor_small_mid_004,1010121691
9mm_refl_reg_out_hard_surface_close_001,803372503
9mm_refl_reg_out_hard_surface_close_001,856838436
9mm_refl_reg_out_hard_surface_close_002,543490879
9mm_refl_reg_out_hard_surface_close_002,852353456
9mm_refl_reg_out_hard_surface_close_003,150121953
9mm_refl_reg_out_hard_surface_close_003,197000282
9mm_refl_reg_out_hard_surface_close_004,102621662
9mm_refl_reg_out_hard_surface_close_004,642033491
9mm_refl_reg_out_hard_surface_far_001,1026264422
9mm_refl_reg_out_hard_surface_far_002,707164031
9mm_refl_reg_out_hard_surface_far_003,206784905
9mm_refl_reg_out_hard_surface_far_004,781061953
9mm_refl_reg_out_hard_surface_mid_001,17338078
9mm_refl_reg_out_hard_surface_mid_002,711780864
9mm_refl_reg_out_hard_surface_mid_003,263524725
9mm_refl_reg_out_hard_surface_mid_004,510497478
9mm_refl_reg_out_small_close_001,211032656
9mm_refl_reg_out_small_close_001,90861740
9mm_refl_reg_out_small_close_002,1027598021
9mm_refl_reg_out_small_close_002,157677602
9mm_refl_reg_out_small_close_003,218528592
9mm_refl_reg_out_small_close_003,453783372
9mm_refl_reg_out_small_close_004,664047212
9mm_refl_reg_out_small_close_004,882977732
9mm_refl_reg_out_small_far_001,562807642
9mm_refl_reg_out_small_far_002,891119105
9mm_refl_reg_out_small_far_003,369875450
9mm_refl_reg_out_small_far_004,1003525003
9mm_refl_reg_out_small_mid_001,497377795
9mm_refl_reg_out_small_mid_002,190416983
9mm_refl_reg_out_small_mid_003,94450247
9mm_refl_reg_out_small_mid_004,712745514
9mm_refl_reg_out_street_large_close_001,570703577
9mm_refl_reg_out_street_large_close_001,711109690
9mm_refl_reg_out_street_large_close_002,1000052585
9mm_refl_reg_out_street_large_close_002,611574014
9mm_refl_reg_out_street_large_close_003,544089168
